SNO	Code	Name	Description
318800	itempassive_unique_ring_618_x1		Locust Swarm also Slows enemies by {c_magic}[{VALUE1}*100]%{/c_magic}.
318801	itempassive_unique_ring_619_x1		Your Town Portal is no longer interrupted by taking damage. While casting Town Portal you gain a protective bubble that reduces damage taken by {c_magic}[{VALUE1}*100]%{/c_magic}.
318802	itempassive_unique_ring_620_x1		Bolas now explode instantly.
318803	itempassive_unique_ring_621_x1		Fan of Knives gains the effect of the Fan of Daggers rune.
318804	itempassive_unique_ring_622_x1		You may have 2 additional Sentries.
318805	itempassive_unique_ring_623_x1		Hungering Arrow has {c_magic}[{VALUE}*100]%{/c_magic} additional chance to pierce.
318806	itempassive_unique_ring_624_x1		Zombie Dogs instead summons a single gargantuan dog with more damage and health than all other dogs combined.
318807	itempassive_unique_ring_625_x1		Ancient Spear now pulls you to the first enemy hit. This effect replaces rune effects that pull enemies.
318808	itempassive_unique_ring_626_x1		Grasp of the Dead gains the effect of the Rain of Corpses rune.
318809	itempassive_unique_ring_627_x1		Periodically gain a shield that absorbs and reflects projectiles.
318810	itempassive_unique_ring_628_x1		Leap can be cast again within 2 seconds before the cooldown begins.
318811	itempassive_unique_ring_629_x1		Wave of Light is now cast at your enemy.
318812	itempassive_unique_ring_630_x1		Plague of Toads now seek out enemies and can explode twice.
318813	itempassive_unique_ring_631_x1		Vault gains the effect of the Rattling Roll rune.
318814	itempassive_unique_ring_632_x1		Heal to full Life and resources when you fall below 20% Life.
318815	itempassive_unique_ring_633_x1		{c_magic}[{VALUE1}*100]%{/c_magic} of Health Potion effects are also applied to allies.
318816	itempassive_unique_ring_634_x1		Blocking an attack has a chance to Freeze the attacker for {c_magic}[{VALUE1}|1|]{/c_magic} seconds.
318817	itempassive_unique_ring_635_x1		Your resource generation and damage is increased by 25% while moving and decreased by {c_magic}[{VALUE1}*100]%{/c_magic} while standing still.
318818	itempassive_unique_ring_636_x1		Health globes restore {c_magic}[{VALUE1}*100]%{/c_magic} of your primary resource.
318819	itempassive_unique_ring_637_x1		The world map is always revealed.
318820	itempassive_unique_ring_638_x1		Shrines will spawn an enemy champion.
318821	itempassive_unique_ring_639_x1		Using War Cry increases the movement speed for you and all allies affected by {c_magic}[{VALUE1}*100]%{/c_magic} for 10 seconds.
318822	itempassive_unique_ring_640_x1		Completing an event grants a special reward.
318823	itempassive_unique_ring_641_x1		Chance on being hit to summon a protective pylon.
318824	itempassive_unique_ring_642_x1		Inner Sanctuary increases Spirit Regeneration per second by {c_magic}{VALUE1}{/c_magic}.
318825	itempassive_unique_ring_643_x1		Blocks have a chance of summoning a charging wolf that deals {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage to all enemies it passes through.
318826	itempassive_unique_ring_644_x1	Soulsmasher	When you kill an enemy, it explodes for {c_magic}[{VALUE1}*100]%{/c_magic} of your Life per Kill as damage to all enemies within 20 yards. You no longer benefit from your Life per Kill.
318827	itempassive_unique_ring_645_x1	Death's Bargain	Gain an aura of death that deals {c_magic}[{VALUE1}*100]%{/c_magic} of your Life per Second as Physical damage to enemies within 16 yards. You no longer regenerate Life.
318828	itempassive_unique_ring_646_x1		{c_magic}[{VALUE1}*100]%{/c_magic} chance on hit to summon a Spike Trap, Caltrops or Sentry.
318829	itempassive_unique_ring_647_x1		Blocked attacks heal you and your allies for {c_magic}[{VALUE1}*100]%{/c_magic} of the amount blocked.
318830	itempassive_unique_ring_648_x1		Enemies slain while Feared die in a bloody explosion and cause other nearby enemies to flee in Fear.
318831	itempassive_unique_ring_649_x1		Reduces the cooldown of Seven-Sided Strike by {c_magic}[{VALUE1}*100]%{/c_magic}.
318832	itempassive_unique_ring_650_x1		Gib all enemies you kill.
318833	itempassive_unique_ring_651_x1	Haunt	Haunt is cast on 5 nearby enemies when you open a chest.
318834	itempassive_unique_ring_652_x1		Heal for 1% of your maximum Life per second for each enemy affected by a damage over time skill.
318835	itempassive_unique_ring_653_x1		Equip on Follower: Your follower cannot die.
318849	itempassive_unique_ring_654_x1		Knockbacks will knockup enemies instead.
318850	itempassive_unique_ring_655_x1		Removes the resource cost of Blessed Shield.
318851	itempassive_unique_ring_656_x1		Increase the size of your Blessed Hammers.
318852	itempassive_unique_ring_657_x1		Smite now jumps to 3 additional enemies.
318853	itempassive_unique_ring_658_x1		Reduces the cooldown of Heaven's Fury by {c_magic}[{VALUE1}*100]%{/c_magic}.
318854	itempassive_unique_ring_659_x1		Marked for Death causes all rockets to lock in on that enemy.
318855	itempassive_unique_ring_660_x1		Ray of Frost now pierces.
318856	itempassive_unique_ring_661_x1		Your Life per Second becomes an aura that affects all nearby allies.
318857	itempassive_unique_ring_662_x1		{c_magic}[{VALUE1}*100]%{/c_magic} chance on being hit by an Undead enemy to charm it for 2 seconds.
318858	itempassive_unique_ring_663_x1		Your items become indestructible.
318860	itempassive_unique_ring_664_x1		When there are 5 or more enemies within 12 yards, you gain an absorb shield equal to {c_magic}[{VALUE1}*100]%{/c_magic} of your maximum Life for 6 seconds. This effect may occur once every 30 seconds.
318861	itempassive_unique_ring_665_x1		Increase your Life per Second by up to {c_magic}[{VALUE1}*100]%{/c_magic} based on your missing Life.
318862	itempassive_unique_ring_666_x1		Killing enemies with Holy damage has a chance to cast Inner Sanctuary on your allies.
318863	itempassive_unique_ring_667_x1		When you kill a Fallen, you have a {c_magic}[{VALUE1}*100]%{/c_magic} chance to charm all other nearby Fallen.
318864	itempassive_unique_ring_668_x1		10% chance on hit to instantly deal {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage as Cold to enemies that are Frozen.
318865	itempassive_unique_ring_669_x1		Taking Fire damage restores your primary resource.
318866	itempassive_unique_ring_670_x1		Lightning damage has a {c_magic}[{VALUE1}*100]%{/c_magic} chance to Stun for 1.5 seconds.
318867	itempassive_unique_ring_671_x1		Increases duration of Stun effects by {c_magic}[{VALUE1}*100]%{/c_magic}.
318868	itempassive_unique_ring_672_x1		Chance on killing a demon to gain a random Shrine effect.
318869	itempassive_unique_ring_673_x1		{c_magic}[{VALUE1}*100]%{/c_magic} of your Thorns damage is applied on every attack.
318870	itempassive_unique_ring_674_x1		Gain {c_magic}[{VALUE1}*100]%{/c_magic} increased movement speed for 4 seconds after Fearing an enemy.
318871	itempassive_unique_ring_675_x1		{c_magic}[{VALUE1}*100]%{/c_magic} chance to spawn a Nephalem Glory globe when you Blind an enemy.
318872	itempassive_unique_ring_676_x1		Knockbacks cause the enemy to move more slowly.
318873	itempassive_unique_ring_677_x1		Critical Hits have a {c_magic}[{VALUE1}*100]%{/c_magic} chance to spawn a health globe.
318874	itempassive_unique_ring_678_x1		Your projectiles move faster.
318875	itempassive_unique_ring_679_x1		On gold pickup: Gain armor for 5 seconds equal to the amount picked up.
318876	itempassive_unique_ring_680_x1		Shadow Power gains the effect of every rune.
318877	itempassive_unique_ring_681_x1		Gain up to {c_magic}[{VALUE}*100]%{/c_magic} increased movement speed based on amount of Life missing.
318878	itempassive_unique_ring_682_x1		Occasionally taunt nearby demons, forcing them to mindlessly melee you.
318879	itempassive_unique_ring_683_x1		Knockback nearby enemies every {c_magic}{VALUE1}{/c_magic} seconds.
318880	itempassive_unique_ring_684_x1		Thorns now deals fire damage.
318881	itempassive_unique_ring_685_x1		Opening a chest grants {c_magic}[{VALUE1}*100]%{/c_magic} increased damage for 10 seconds.
318882	itempassive_unique_ring_686_x1	Homing Rocket	Dodging or getting hit by a ranged attack automatically shoots a homing rocket back at the attacker for {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage as Physical.
318883	itempassive_unique_ring_687_x1		Blessed Shield ricochets to {c_magic}{VALUE1}{/c_magic} additional enemies.
318884	itempassive_unique_ring_688_x1		Shield Glare now hits all enemies around you.
318885	itempassive_unique_ring_689_x1		Reduces the Wrath cost of Shield Bash by {c_magic}[{VALUE1} * 100]%{/c_magic}.
318886	itempassive_unique_ring_690_x1		Enemies affected by Provoke take double damage from Thorns.
318887	itempassive_unique_ring_691_x1		Iron Skin also increases your Block Amount by {c_magic}[{VALUE1}*100]%{/c_magic}.
318888	itempassive_unique_ring_692_x1		Every successful block has a {c_magic}[{VALUE1}*100]%{/c_magic} chance to reduce all cooldowns by 1 second.
318889	itempassive_unique_ring_693_x1		Shield Bash no longer causes you to charge to the enemy.
318890	itempassive_unique_ring_694_x1		When you block, you have up to a {c_magic}[{VALUE1}*100]%{/c_magic} chance to Stun the attacker for 1.5 seconds based on your current Wrath.
318891	itempassive_unique_ring_695_x1		Gain 10% increased damage while wielding a two-handed weapon.
318892	itempassive_unique_ring_696_x1		Smite will now also be cast at a second nearby enemy.
318893	itempassive_unique_ring_697_x1		Fist of the Heavens has a {c_magic}[{VALUE1}*100]%{/c_magic} chance to also be cast at your location.
318894	itempassive_unique_ring_698_x1		Casting Consecration also casts Consecration beneath all of your allies.
318895	itempassive_unique_ring_699_x1		Blessed Hammer gains the effect of the Dominion rune.
359537	itempassive_unique_ring_700_x1		Doubles the duration of Steed Charge.
359538	itempassive_unique_ring_701_x1		Casting Justice increases your movement speed by {c_magic}[{VALUE1}*100]%{/c_magic} for 2 seconds.
359539	itempassive_unique_ring_702_x1		Removes the resource cost of Blessed Shield.
359540	itempassive_unique_ring_703_x1		Condemned enemies also trigger Condemn's explosion.
359545	itempassive_unique_ring_704_x1		Enemies killed while Akarat's Champion is active turn into Phalanx Avatars for 10 seconds.
359546	itempassive_unique_ring_705_x1		Sweep Attack restores {c_magic}{VALUE1}{/c_magic} Wrath for each enemy hit.
359550	itempassive_unique_ring_706_x1		Every 60 seconds, gain a random Law for 60 seconds.
359552	itempassive_unique_ring_707_x1		Gain two additional rays of Heaven’s Fury.
359553	itempassive_unique_ring_708_x1		Double the number of Bombardment impacts.
359554	itempassive_unique_ring_709_x1		The cooldown of Rain of Vengeance is reduced by {VALUE1} |4second:seconds; for every enemy you kill.
359555	itempassive_unique_ring_710_x1		Damaging enemies with Arcane, Cold, Fire or Lightning will cause a Meteor of the same damage type to fall from the sky. There is an 8 second cooldown for each damage type.
359556	itempassive_unique_ring_711_x1		You are immune to Desecrator, Molten, and Plagued monster ground effects.
359557	itempassive_unique_ring_712_x1		Picking up gold grants experience.
359558	itempassive_unique_ring_713_x1		Attacks cause your followers to occasionally come to your aid.
359559	itempassive_unique_ring_714_x1		Chance to proc a demonic spell.
359560	itempassive_unique_ring_715_x1		Whenever a Death's Breath drops, a second one will also drop.
359561	itempassive_unique_ring_716_x1		Companion calls all companion types to your side.
359562	itempassive_unique_ring_717_x1		Sentries cast your equipped Hatred spenders.
359563	itempassive_unique_ring_718_x1		Furious Charge gains the effect of every rune.
359564	itempassive_unique_ring_719_x1		Furious Charge gains the effect of the Merciless Assault rune.
359565	itempassive_unique_ring_720_x1		Furious Charge gains the effect of the Stamina rune.
359566	itempassive_unique_ring_721_x1		Furious Charge gains the effect of the Bull Rush rune.
359567	itempassive_unique_ring_722_x1		Furious Charge gains the effect of the Dreadnought rune.
359568	itempassive_unique_ring_723_x1		While a Combat Staff is equipped, all damage is increased by 20%.
359569	itempassive_unique_ring_724_x1	Sunwuko's Clone	Spending 75 Spirit causes a decoy to spawn that taunts nearby enemies and then explodes for [{VALUE1} * 100]% weapon damage as Holy.
359570	itempassive_unique_ring_725_x1	Lightning Storm	After using Dashing Strike, release Lightning at all nearby enemies for [{VALUE1}*100]% weapon damage.
359573	itempassive_unique_ring_726_x1		Soul Harvest consumes your damage over time effects on enemies, instantly dealing their remaining damage.
359574	itempassive_unique_ring_727_x1		Archon gains the effect of every rune.
359576	itempassive_unique_ring_728_x1		Archon gains the effect of the Slow Time rune.
359577	itempassive_unique_ring_729_x1		Archon gains the effect of the Teleport rune.
359578	itempassive_unique_ring_730_x1		Archon gains the effect of the Pure Power rune.
359579	itempassive_unique_ring_731_x1		Archon gains the effect of the Arcane Destruction rune.
359580	itempassive_unique_ring_732_x1		When you die, a meteor falls from the sky and revives you. This effect has a 300 second cooldown.
359581	itempassive_unique_ring_733_x1	Phoenix Fire	Dealing Fire damage causes the enemy to take the same amount of damage over 3 seconds, stacking up to 3000% weapon damage as Fire per second. After reaching 3000% damage per second, the enemy will burn until they die.
359582	itempassive_unique_ring_734_x1		Every time you spend primary resource, you gain [{VALUE1}*100]% increased attack speed for 5 seconds. This effect stacks up to 5 times.
359583	itempassive_unique_ring_735_x1		Your primary resource spenders that spent resource deal [{VALUE1}*100]% more damage while you are at full resource.
359584	itempassive_unique_ring_736_x1		Reduce the cost of all abilities by 50% while Akarat's Champion is active.
359585	itempassive_unique_ring_737_x1		Reduce the cooldown of Akarat's Champion by 50%.
359586	itempassive_unique_ring_738_x1		Removes the cooldown of Summon Zombie Dogs.
359587	itempassive_unique_ring_739_x1		Elemental skills have a chance to trigger a powerful attack that deals {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage:<br>  {icon:bullet} Cold skills trigger Freezing Skull<br>  {icon:bullet} Poison skills trigger Poison Nova<br>  {icon:bullet} Lightning skills trigger Charged Bolt
359589	itempassive_unique_ring_740_x1		
359591	itempassive_unique_ring_741_x1		You are immune to Knockback and Stun effects.
359593	itempassive_unique_ring_742_x1		Rend can now stack up to 2 times on an enemy.
359594	itempassive_unique_ring_743_x1		Increase the effect of any gem socketed into this item by {c_magic}[{VALUE1}*100]%{/c_magic}.
359597	itempassive_unique_ring_744_x1		Picking up gold heals you for an amount equal to the gold that was picked up.
359598	itempassive_unique_ring_745_x1	Lightning	Lightning pulses periodically between all wearers of this item, dealing {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage.
359601	itempassive_unique_ring_746_x1		Energy Armor, Ice Armor, and Storm Armor affect all party members. <NYI>
359602	itempassive_unique_ring_747_x1		Gain 25% run speed. This effect is lost for 5 seconds after taking damage.
359604	itempassive_unique_ring_748_x1		Equip on Follower: Reduce the cooldown of all Follower skills by 50%.
359605	itempassive_unique_ring_749_x1		Elemental Arrow - Ball Lightning now travels at {c_magic}[{VALUE1}*100]%{/c_magic} speed.
359606	itempassive_unique_ring_750_x1		Chakram now generates {c_magic}{VALUE1}{c_magic} Hatred.
397780	itempassive_unique_ring_751_x1		Rapid Fire deals {c_magic}[{VALUE1}*100]%{/c_magic} more damage for every second that you channel. Stacks up to 4 times.
397781	itempassive_unique_ring_752_x1		Arcane Torrent instantly lays a mine field. <NYI>
397782	itempassive_unique_ring_753_x1		25% chance on attack to throw a dagger at a nearby enemy for {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage as Physical.
397783	itempassive_unique_ring_754_x1		Furious Charge deals {c_magic}[{VALUE1}*100]%{/c_magic} increased damage for every enemy hit while charging.
397784	itempassive_unique_ring_755_x1		Bola Shot has a {c_magic}[{VALUE1}*100]%{/c_magic} chance on explosion to pull in all enemies within 24 yards.
397785	itempassive_unique_ring_756_x1		Picking up a gem gives you all the bonuses of that gem for 20 seconds. <NYI>
397786	itempassive_unique_ring_757_x1		Energy Twisters cause lightning to arc between them, dealing 100% weapon damage per second. <NYI>
397787	itempassive_unique_ring_758_x1		Whirlwind reflects all projectiles back at the attacker. <NYI>
397788	itempassive_unique_ring_759_x1		Teleport no longer has a cooldown but costs 25 Arcane Power.
397789	itempassive_unique_ring_760_x1		Gain the effect of all Armors. <NYI>
397792	itempassive_unique_ring_761_x1		Frenzy now stacks up to {c_magic}{VALUE1}{/c_magic} times.
397802	itempassive_unique_ring_762_x1		Hammer of the Ancients has a {c_magic}[{VALUE1}*100]%{/c_magic} chance to summon an Ancient for 20 seconds.
397805	itempassive_unique_ring_763_x1		Zombie dogs become ghostly and cannot die. <NYI>
397806	itempassive_unique_ring_764_x1		Familiar gains the effect of the Sparkflint rune.
397807	itempassive_unique_ring_765_x1		Familiar gains the effect of the Icicle rune.
397808	itempassive_unique_ring_766_x1		Familiar gains the effect of the Ancient Guardian rune.
397809	itempassive_unique_ring_767_x1		Familiar gains the effect of the Arcanot rune.
397811	itempassive_unique_ring_768_x1		Familiar gains the effect of the Cannoneer rune.
397812	itempassive_unique_ring_769_x1		When your Diamond Skin is consumed by damage, it has a 10% chance to spawn a random Marquise gem. <NYI>
397813	itempassive_unique_ring_770_x1		Gain the Pound of Flesh passive.
397814	itempassive_unique_ring_771_x1		Gain the Ruthless passive.
397815	itempassive_unique_ring_772_x1		Gain the Nerves of Steel passive.
397816	itempassive_unique_ring_773_x1		Gain the Weapons Master passive.
397817	itempassive_unique_ring_774_x1		Gain the Inspiring Presence passive.
397818	itempassive_unique_ring_775_x1		Gain the Berserker Rage passive.
397819	itempassive_unique_ring_776_x1		Gain the Bloodthirst passive.
397820	itempassive_unique_ring_777_x1		Gain the Animosity passive.
397822	itempassive_unique_ring_778_x1		Gain the Superstition passive.
397831	itempassive_unique_ring_779_x1		Gain the Tough as Nails passive.
397832	itempassive_unique_ring_780_x1		Gain the No Escape passive.
397833	itempassive_unique_ring_781_x1		Gain the Relentless passive.
397834	itempassive_unique_ring_782_x1		Gain the Brawler passive.
397835	itempassive_unique_ring_783_x1		Gain the Juggernaut passive.
397836	itempassive_unique_ring_784_x1		Gain the Unforgiving passive.
397838	itempassive_unique_ring_785_x1		Gain the Boon of Bul-Kathos passive.
397839	itempassive_unique_ring_786_x1		Gain the Earthen Might passive.
397841	itempassive_unique_ring_787_x1		Gain the Rampage passive.
397842	itempassive_unique_ring_788_x1		Gain the Sword and Board passive.
397843	itempassive_unique_ring_789_x1		Gain the Heavenly Strength passive.
397844	itempassive_unique_ring_790_x1		Gain the Hold Your Ground passive.
397845	itempassive_unique_ring_791_x1		Gain the Indestructible passive.
397846	itempassive_unique_ring_792_x1		Gain the Vigilant passive.
397847	itempassive_unique_ring_793_x1		Gain the Insurmountable passive.
397848	itempassive_unique_ring_794_x1		Gain the Long Arm of the Law passive.
397849	itempassive_unique_ring_795_x1		Gain the Wrathful passive.
397850	itempassive_unique_ring_796_x1		Gain the Iron Maiden passive.
397851	itempassive_unique_ring_797_x1		Gain the Finery passive.
397852	itempassive_unique_ring_798_x1		Gain the Holy Cause passive.
397853	itempassive_unique_ring_799_x1		Gain the Lord Commander passive.
397854	itempassive_unique_ring_800_x1		Gain the Blunt passive.
401366	itempassive_unique_ring_801_x1		Gain the Towering Shield passive.
401367	itempassive_unique_ring_802_x1		Gain the Righteousness passive.
401368	itempassive_unique_ring_803_x1		Gain the Renewal passive.
401369	itempassive_unique_ring_804_x1		Gain the Divine Fortress passive.
401370	itempassive_unique_ring_805_x1		Gain the Fervor passive.
401371	itempassive_unique_ring_806_x1		Gain the Fanaticism passive.
401378	itempassive_unique_ring_807_x1		Gain the Thrill of the Hunt passive.
401379	itempassive_unique_ring_808_x1		Gain the Tactical Advantage passive.
401380	itempassive_unique_ring_809_x1		Gain the Blood Vengeance passive.
401381	itempassive_unique_ring_810_x1		Gain the Steady Aim passive.
401382	itempassive_unique_ring_811_x1		Gain the Cull the Weak passive.
401383	itempassive_unique_ring_812_x1		Gain the Night Stalker passive.
401384	itempassive_unique_ring_813_x1		Gain the Brooding passive.
401385	itempassive_unique_ring_814_x1		Gain the Hot Pursuit passive.
401386	itempassive_unique_ring_815_x1		Gain the Archery passive.
401387	itempassive_unique_ring_816_x1		Gain the Numbing Traps passive.
401388	itempassive_unique_ring_817_x1		Gain the Perfectionist passive.
401389	itempassive_unique_ring_818_x1		Gain the Custom Engineering passive.
401390	itempassive_unique_ring_819_x1		Gain the Grenadier passive.
401391	itempassive_unique_ring_820_x1		Gain the Sharpshooter passive.
401392	itempassive_unique_ring_821_x1		Gain the Ballistics passive.
401393	itempassive_unique_ring_822_x1		Gain the Ambush passive.
401394	itempassive_unique_ring_823_x1		Gain the Awareness passive.
401395	itempassive_unique_ring_824_x1		Gain the Single Out passive.
401414	itempassive_unique_ring_825_x1		Gain the Resolve passive.
401415	itempassive_unique_ring_826_x1		Gain the Fleet Footed passive.
401416	itempassive_unique_ring_827_x1		Gain the Exalted Soul passive.
401417	itempassive_unique_ring_828_x1		Gain the Transcendence passive.
401418	itempassive_unique_ring_829_x1		Gain the Chant of Resonance passive.
401419	itempassive_unique_ring_830_x1		Gain the Seize the Initiative passive.
401420	itempassive_unique_ring_831_x1		Gain the The Guardian's Path passive.
401421	itempassive_unique_ring_832_x1		Gain the Sixth Sense passive.
401422	itempassive_unique_ring_833_x1		Gain the Relentless Assault passive.
401423	itempassive_unique_ring_834_x1		Gain the Beacon of Ytar passive.
401424	itempassive_unique_ring_835_x1		Gain the Alacrity passive.
401425	itempassive_unique_ring_836_x1		Gain the Harmony passive.
401426	itempassive_unique_ring_837_x1		Gain the Combination Strike passive.
401427	itempassive_unique_ring_838_x1		Gain the Near Death Experience passive.
401428	itempassive_unique_ring_839_x1		Gain the Mythic Rhythm passive.
401429	itempassive_unique_ring_840_x1		Gain the Momentum passive.
401430	itempassive_unique_ring_841_x1		Gain the Unity passive.
401458	itempassive_unique_ring_842_x1		Gain the Jungle Fortitude passive.
401459	itempassive_unique_ring_843_x1		Gain the Circle of Life passive.
401460	itempassive_unique_ring_844_x1		Gain the Spiritual Attunement passive.
401461	itempassive_unique_ring_845_x1		Gain the Gruesome Feast passive.
401462	itempassive_unique_ring_846_x1		Gain the Blood Ritual passive.
401463	itempassive_unique_ring_847_x1		Gain the Bad Medicine passive.
401464	itempassive_unique_ring_848_x1		Gain the Zombie Handler passive.
401465	itempassive_unique_ring_849_x1		Gain the Pierce the Veil passive.
401466	itempassive_unique_ring_850_x1		Gain the Spirit Vessel passive.
401467	itempassive_unique_ring_851_x1		Gain the Fetish Sycophants passive.
401468	itempassive_unique_ring_852_x1		Gain the Rush of Essence passive.
401469	itempassive_unique_ring_853_x1		Gain the Vision Quest passive.
401470	itempassive_unique_ring_854_x1		Gain the Fierce Loyalty passive.
401471	itempassive_unique_ring_855_x1		Gain the Grave Injustice passive.
401472	itempassive_unique_ring_856_x1		Gain the Tribal Rites passive.
401473	itempassive_unique_ring_857_x1		Gain the Creeping Death passive.
401474	itempassive_unique_ring_858_x1		Gain the Physical Attunement passive.
401475	itempassive_unique_ring_859_x1		Gain the Midnight Feast passive.
401476	itempassive_unique_ring_860_x1		Gain the Dominance passive.
401495	itempassive_unique_ring_861_x1		Gain the Glass Cannon passive.
401496	itempassive_unique_ring_862_x1		Gain the Prodigy passive.
401497	itempassive_unique_ring_863_x1		Gain the Astral Presence passive.
401498	itempassive_unique_ring_864_x1		Gain the Illusionist passive.
401499	itempassive_unique_ring_865_x1		Gain the Cold Blooded passive.
401500	itempassive_unique_ring_866_x1		Gain the Galvanizing Ward passive.
401501	itempassive_unique_ring_867_x1		Gain the Power Hungry passive.
401502	itempassive_unique_ring_868_x1		Gain the Blur passive.
401503	itempassive_unique_ring_869_x1		Gain the Evocation passive.
401504	itempassive_unique_ring_870_x1		Gain the Arcane Dynamo passive.
401505	itempassive_unique_ring_871_x1		Gain the Unstable Anomaly passive.
401506	itempassive_unique_ring_872_x1		Gain the Paralysis passive.
401507	itempassive_unique_ring_873_x1		Gain the Unwavering Will passive.
401508	itempassive_unique_ring_874_x1		Gain the Conflagration passive.
401509	itempassive_unique_ring_875_x1		Gain the Audacity passive.
401510	itempassive_unique_ring_876_x1		Gain the Temporal Flux passive.
401511	itempassive_unique_ring_877_x1		Gain the Elemental Exposure passive.
409335	itempassive_unique_ring_878_x1		Gain the Determination passive.
409431	itempassive_unique_ring_899_x1		Increase the attack speed of Shield Bash and Sweep Attack [{VALUE1}*100]%.
409428	itempassive_unique_ring_900_x1		Every use of Shield Bash or Sweep Attack that hits an enemy grants [{VALUE1}*100]% increased Attack Speed for 3 |4second:seconds;. This effect stacks up to 5 times.
402407	itempassive_unique_ring_901_x1		Gain 15% primary resource when used below 25% Life.
402408	itempassive_unique_ring_902_x1		Gain {c_magic}{VALUE1}%{/c_magic} Dodge for 3 seconds after using Dashing Strike.
402411	itempassive_unique_ring_903_x1		Increases the maximum stack count of Sweeping Wind by {VALUE1}.
402406	itempassive_unique_ring_904_x1		Seismic Slam is cast in all directions.
402413	itempassive_unique_ring_905_x1		Increases the duration of Phalanx avatars by 200%.
402414	itempassive_unique_ring_906_x1		Condemn has no cooldown but instead costs 40 Wrath.
402415	itempassive_unique_ring_907_x1		Punish gains the effect of every rune.
402416	itempassive_unique_ring_908_x1		Primary skills that generate resource deal {c_magic}[{VALUE1}*100]%{/c_magic} additional damage.
402444	itempassive_unique_ring_909_x1		Phalanx now casts twice.
402446	itempassive_unique_ring_910_x1		A bolt of damage strikes an enemy every second for {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage while Akarat's Champion is active.
402447	itempassive_unique_ring_911_x1		Your Poison Darts and your Fetishes' Poison Darts now pierce.
402448	itempassive_unique_ring_912_x1		Reduces the Arcane Power cost of Meteor by {c_magic}[{VALUE1}*100]%{/c_magic}.
402449	itempassive_unique_ring_913_x1		Reduce the cooldown of Rain of Vengeance by {VALUE1} |4second:seconds; every time you cast a primary skill.
402450	itempassive_unique_ring_914_x1		
402451	itempassive_unique_ring_915_x1		
402455	itempassive_unique_ring_916_x1		
402456	itempassive_unique_ring_917_x1		
402457	itempassive_unique_ring_918_x1		
402458	itempassive_unique_ring_919_x1		
402459	itempassive_unique_ring_920_x1		
402460	itempassive_unique_ring_921_x1		
402461	itempassive_unique_ring_922_x1		
402462	itempassive_unique_ring_923_x1		
402463	itempassive_unique_ring_924_x1		
402464	itempassive_unique_ring_925_x1		
402465	itempassive_unique_ring_926_x1		
402466	itempassive_unique_ring_927_x1		
402467	itempassive_unique_ring_928_x1		
402469	itempassive_unique_ring_929_x1		
402470	itempassive_unique_ring_930_x1		
402471	itempassive_unique_ring_931_x1		
402472	itempassive_unique_ring_932_x1		
402473	itempassive_unique_ring_933_x1		
402474	itempassive_unique_ring_934_x1		
402475	itempassive_unique_ring_935_x1		
402476	itempassive_unique_ring_936_x1		
402477	itempassive_unique_ring_937_x1		
402478	itempassive_unique_ring_938_x1		
402479	itempassive_unique_ring_939_x1		
402480	itempassive_unique_ring_940_x1		
367462	itempassive_unique_ring_hellfire_x1	Hellfire Ring	Chance on hit to engulf the ground in lava, dealing 200% weapon damage per second for 6 seconds.
247053	itempassive_unique_shield_008		You have a chance to be shielded when hit by enemies.
247585	itempassive_unique_shield_011		{c_magic}[{VALUE1}*100]%{/c_magic} chance to be protected by a shield of bones when you are hit.
247619	itempassive_unique_shoulder_002	Death Knives	{c_magic}[{VALUE1}*100]%{/c_magic} chance to explode with knives when hit by enemies.
364339	itempassive_unique_shoulder_002_x1	Death Knives	{c_magic}[{VALUE1}*100]%{/c_magic} chance to explode in a fan of knives for 200% weapon damage when hit.
247544	itempassive_unique_shoulder_009		Chance to reflect projectiles when you are hit by enemies.
334883	itempassive_unique_shoulder_103_x1		When receiving fatal damage, there is a chance that you are instead restored to 25% of maximum Life and cause nearby enemies to flee in fear.
246780	itempassive_unique_staff_006		Enemies occasionally flee at the sight of this staff.
247572	itempassive_unique_staff_007		Chance to charm enemies when you hit them.
247662	itempassive_unique_sword_1h_004		Chance to summon angelic assistance when attacking.
364315	itempassive_unique_sword_1h_004_x1	Skycutter	Chance to summon angelic assistance when attacking.
249967	itempassive_unique_sword_1h_007	Rest In Pieces	Slain enemies rest in pieces.
249592	itempassive_unique_sword_1h_012		This weapon will forcefully repel undead enemies.
374362	itempassive_unique_sword_1h_012_x1		Undead enemies within 25 yards take {c_magic}[{VALUE1}*100]%{/c_magic} weapon damage as Holy every second and are sometimes knocked back.
247537	itempassive_unique_sword_2h_004	Demon Fury	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to explode with demonic fury when attacking.
364321	itempassive_unique_sword_2h_004_x1	Demon Fury	{c_magic}[{VALUE1} * 100]%{/c_magic} chance to explode with demonic fury when attacking.
249138	itempassive_unique_sword_2h_010	Burning Chains	Chance on hit to summon a Demonic Slave.
